CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,NumSupportTickets,NumServicesSubscribed,PreviousComplaints,Churn
CUST100327,53.0,Male,70,40.63,3075.02,Two year,Electronic check,0,4,0,0
CUST100328,51.0,Male,8,78.76,563.85,Two year,Bank transfer,2,7,0,1
CUST100329,51.0,Male,15,15.0,242.15,Month-to-month,Electronic check,2,1,1,0
CUST100330,42.0,Female,27,47.62,1193.38,Two year,Bank transfer,0,4,0,0
CUST100331,29.0,Female,4,38.95,137.5,Month-to-month,Mailed check,3,2,2,0
CUST100332,43.0,Female,16,45.33,766.38,Month-to-month,Bank transfer,0,3,0,0
CUST100333,33.0,Male,32,78.92,2148.2,Month-to-month,Credit card,1,8,0,1
CUST100334,56.0,Female,48,43.53,2210.67,Month-to-month,Credit card,0,3,0,0
CUST100335,40.0,Male,24,66.86,1469.17,Two year,Electronic check,3,6,1,0
CUST100336,30.0,Female,27,32.21,931.57,One year,Credit card,0,2,0,0
CUST100337,38.0,Female,3,80.31,246.44,Month-to-month,Electronic check,4,8,0,1
CUST100338,48.0,Male,70,67.88,4830.22,Month-to-month,Credit card,0,4,0,1
CUST100339,34.0,Male,3,40.47,114.29,Month-to-month,Electronic check,0,2,1,1
CUST100340,30.0,Male,36,101.85,3171.06,Two year,Mailed check,2,8,0,0
CUST100341,45.0,Female,7,62.02,459.11,Month-to-month,Electronic check,1,6,1,1
CUST100342,45.0,Female,65,57.32,3326.12,Two year,Electronic check,1,5,0,0
CUST100343,35.0,Female,31,39.34,1150.11,Two year,Bank transfer,1,4,0,0
CUST100344,35.0,Male,34,67.52,2295.88,Two year,Credit card,4,7,0,0
CUST100345,45.0,Male,6,49.22,286.63,Month-to-month,Bank transfer,0,2,0,0
CUST100346,22.0,Female,14,53.82,677.88,Two year,Bank transfer,4,5,0,0
CUST100347,22.0,Female,23,97.35,1981.9,One year,Bank transfer,1,8,0,0
CUST100348,32.0,Male,35,56.05,1727.93,Two year,Electronic check,0,6,1,0
CUST100349,39.0,Male,3,49.57,158.49,Month-to-month,Electronic check,0,5,1,1
CUST100350,46.0,Female,72,47.27,2919.78,One year,Electronic check,0,4,2,0
CUST100351,63.0,Male,53,65.49,3798.12,Month-to-month,Mailed check,1,6,2,1
CUST100352,54.0,Male,8,73.38,528.12,One year,Electronic check,2,6,1,1
CUST100353,40.0,Male,42,69.61,2565.71,One year,Electronic check,1,6,0,0
CUST100354,42.0,Female,18,78.67,,Month-to-month,Electronic check,1,8,1,1
CUST100355,28.0,Female,15,24.93,325.34,Month-to-month,Electronic check,2,1,3,1
CUST100356,42.0,Female,9,63.45,571.4,Two year,Credit card,0,6,1,1
CUST100357,38.0,Female,21,18.68,416.86,Two year,Electronic check,0,1,0,0
CUST100358,47.0,Female,31,50.9,1360.11,One year,Mailed check,2,5,0,0
CUST100359,30.0,Male,13,82.22,1122.27,Two year,Bank transfer,1,7,1,0
CUST100360,49.0,Female,24,15.0,341.5,One year,Mailed check,3,1,1,0
CUST100361,63.0,Male,29,70.94,1830.7,One year,Electronic check,1,5,0,0
CUST100362,40.0,Female,30,23.26,623.85,Two year,Electronic check,1,1,1,0
CUST100363,48.0,Male,1,51.82,55.95,Month-to-month,Electronic check,3,5,0,1
CUST100364,52.0,Male,47,63.92,2636.68,One year,Mailed check,2,5,1,0
CUST100365,36.0,Male,15,93.88,1502.12,One year,Electronic check,4,8,1,1
CUST100366,45.0,Male,7,82.94,572.49,Month-to-month,Bank transfer,3,7,0,1
CUST100367,42.0,Male,7,70.01,421.34,Month-to-month,Bank transfer,2,6,0,1
CUST100368,43.0,Male,16,204.09,1278.21,One year,Mailed check,0,7,0,0
CUST100369,31.0,Female,52,60.27,3304.41,Month-to-month,Mailed check,1,7,1,1
CUST100370,42.0,Male,11,61.83,701.59,Month-to-month,Mailed check,4,6,1,0
CUST100371,49.0,Female,33,50.71,1626.9,Month-to-month,Credit card,2,5,0,0
CUST100372,62.0,Female,2,75.8,161.46,Month-to-month,Electronic check,2,6,1,1
CUST100373,55.0,Female,16,54.93,773.49,Month-to-month,Bank transfer,2,5,1,0
CUST100374,72.0,Female,72,72.76,5644.64,Two year,Bank transfer,2,6,0,0
CUST100375,31.0,Female,35,86.29,3206.22,One year,Mailed check,1,8,1,1
CUST100376,54.0,Male,6,35.1,216.3,Month-to-month,Electronic check,1,3,0,1
CUST100377,45.0,Male,17,21.3,381.82,Two year,Mailed check,1,1,1,0
CUST100378,73.0,Male,6,84.35,498.99,One year,Electronic check,1,7,1,1
CUST100379,31.0,Female,13,51.8,686.05,One year,Electronic check,6,5,0,0
CUST100380,30.0,Female,36,35.0,1247.59,One year,Electronic check,1,2,0,0
CUST100381,34.0,Male,35,59.74,1963.06,One year,Electronic check,3,6,1,1
CUST100382,18.0,Male,6,63.49,377.97,Month-to-month,Mailed check,0,6,0,0
CUST100383,35.0,Female,61,49.63,2768.18,One year,Credit card,0,4,1,0
CUST100384,31.0,Male,22,27.74,585.91,Two year,Electronic check,2,2,0,0
CUST100385,44.0,Female,11,26.32,266.41,One year,Credit card,1,2,2,0
CUST100386,47.0,Female,17,84.29,1262.01,Month-to-month,Credit card,3,8,1,0
CUST100387,68.0,Female,22,67.24,1376.42,Month-to-month,Credit card,0,7,0,0
CUST100388,55.0,Female,20,35.51,754.94,Two year,Credit card,0,3,2,0
CUST100389,34.0,Female,16,18.49,279.65,One year,Mailed check,1,1,0,1
CUST100390,29.0,Male,17,41.38,,Month-to-month,Electronic check,0,3,0,0
CUST100391,49.0,Female,5,33.55,149.93,One year,,4,1,0,1
CUST100392,24.0,Female,40,70.05,2679.01,Month-to-month,Bank transfer,2,5,1,0
CUST100393,68.0,Male,19,68.19,1138.47,Two year,Credit card,3,7,0,0
CUST100394,59.0,Male,3,59.2,157.11,One year,Credit card,1,3,1,0
CUST100395,35.0,Male,35,41.96,1475.0,Two year,Mailed check,3,4,0,0
CUST100396,18.0,Male,65,34.67,2257.77,Month-to-month,Electronic check,1,1,2,1
CUST100397,61.0,Female,71,36.23,2323.7,Month-to-month,Electronic check,1,3,2,0
CUST100398,40.0,Female,11,67.03,714.18,Month-to-month,Electronic check,0,7,0,0
CUST100399,59.0,Male,3,44.04,140.82,Month-to-month,Mailed check,2,4,1,1
CUST100400,20.0,Male,18,73.58,1183.45,One year,Bank transfer,5,7,0,0
CUST100401,34.0,Female,3,38.64,99.09,Month-to-month,Credit card,2,2,0,1
CUST100402,42.0,Male,65,71.36,4698.69,Month-to-month,Mailed check,3,6,1,0
CUST100403,43.0,Male,5,50.45,217.79,Month-to-month,Credit card,3,5,0,1
CUST100404,36.0,Female,7,74.08,567.82,One year,Bank transfer,0,8,0,1
CUST100405,51.0,Female,13,66.67,868.79,Month-to-month,Credit card,2,7,1,1
CUST100406,27.0,Male,12,57.11,663.12,Month-to-month,Electronic check,3,5,0,1
CUST100407,40.0,Male,38,72.32,2631.36,Two year,Credit card,2,7,0,0
CUST100408,44.0,Male,15,26.4,393.33,Two year,Bank transfer,1,2,0,0
CUST100409,49.0,Female,4,76.16,265.85,Month-to-month,Electronic check,1,7,0,1
CUST100410,52.0,Female,7,92.1,697.89,Month-to-month,Electronic check,2,7,1,1
CUST100411,26.0,Male,17,37.96,649.46,One year,Credit card,0,3,1,0
CUST100412,21.0,Female,4,62.53,224.11,Two year,Electronic check,1,6,0,0
CUST100413,60.0,Female,23,38.48,876.76,Two year,Mailed check,0,2,1,0
CUST100414,47.0,Male,20,45.53,804.35,Two year,Electronic check,0,4,2,0
CUST100415,32.0,Male,30,71.35,1828.82,One year,Bank transfer,2,6,0,0
CUST100416,64.0,Female,67,20.25,1367.1,One year,Credit card,3,1,0,0
CUST100417,44.0,Male,58,56.66,3326.11,Month-to-month,Mailed check,4,3,0,0
CUST100418,59.0,Male,70,68.76,4793.58,Two year,Mailed check,3,6,1,0
CUST100419,43.0,Female,7,21.04,131.94,One year,Credit card,0,1,1,0
CUST100420,71.0,Female,3,29.29,87.95,Two year,Credit card,2,2,2,0
CUST100421,67.0,Female,9,69.89,543.54,Month-to-month,Credit card,2,7,0,1
CUST100422,39.0,Female,54,68.98,3733.52,Month-to-month,Mailed check,3,5,1,1
CUST100423,56.0,Female,72,55.85,3974.97,One year,Electronic check,1,6,0,0
CUST100424,51.0,Male,47,60.66,2890.4,Two year,Mailed check,1,6,0,0
CUST100425,61.0,Female,3,21.51,69.3,One year,Bank transfer,1,1,1,0
CUST100426,28.0,Male,71,81.87,6176.59,Month-to-month,Electronic check,1,8,0,1
CUST100427,52.0,Male,13,23.83,339.27,One year,Electronic check,2,1,1,0
CUST100428,57.0,Female,0,46.07,46.07,Month-to-month,Electronic check,2,5,1,1
CUST100429,18.0,Female,14,22.8,332.95,One year,Mailed check,1,1,1,0
CUST100430,25.0,Male,1,25.2,27.45,One year,Credit card,2,1,1,0
CUST100431,18.0,Female,19,60.98,1236.04,One year,Electronic check,1,6,0,1
CUST100432,38.0,Male,10,63.49,655.15,One year,Bank transfer,1,5,0,0
CUST100433,52.0,Male,15,65.36,851.82,One year,Credit card,1,5,1,1
CUST100434,63.0,Male,23,73.37,1455.08,Two year,,0,7,0,1
CUST100435,43.0,Female,49,67.84,3521.61,One year,Bank transfer,1,6,0,0
CUST100436,65.0,Female,26,56.71,1433.79,Two year,Credit card,1,7,0,0
CUST100437,23.0,Male,14,30.63,451.83,One year,Credit card,3,2,0,1
CUST100438,18.0,Female,41,90.04,3426.69,One year,Electronic check,1,8,2,1
CUST100439,41.0,Male,57,78.61,4254.1,Month-to-month,Electronic check,2,8,0,1
CUST100440,47.0,Female,3,28.1,86.41,Month-to-month,Electronic check,1,2,0,0
CUST100441,42.0,Male,18,100.22,1946.17,One year,Bank transfer,0,8,1,0
CUST100442,18.0,Male,8,96.55,673.49,Month-to-month,Bank transfer,0,8,2,1
CUST100443,41.0,Female,1,69.74,74.3,Two year,Bank transfer,2,6,2,0
CUST100444,24.0,Male,27,35.11,993.71,Month-to-month,Electronic check,1,1,0,0
CUST100445,51.0,Male,48,24.19,1078.55,Two year,Electronic check,1,3,1,0
CUST100446,47.0,Female,4,27.7,104.02,Two year,Bank transfer,1,2,0,0
CUST100447,29.0,Female,40,30.24,1042.21,Month-to-month,Mailed check,1,2,0,0
CUST100448,35.0,Male,46,64.11,2518.31,Two year,Bank transfer,0,6,0,0
CUST100449,,Male,59,70.08,4007.58,One year,Mailed check,1,7,0,0
CUST100450,41.0,Male,7,45.6,278.94,Month-to-month,Electronic check,3,6,2,0
CUST100451,55.0,Female,56,45.09,2268.75,One year,Electronic check,1,3,1,0
CUST100452,28.0,Male,9,46.35,442.88,Two year,Electronic check,3,3,1,0
CUST100453,49.0,Female,19,94.82,1788.53,Month-to-month,Electronic check,1,8,1,1
CUST100454,35.0,Female,1,51.69,52.12,Month-to-month,Electronic check,3,5,3,1
CUST100455,31.0,Male,1,75.04,67.3,Month-to-month,Electronic check,0,8,0,1
CUST100456,41.0,Male,31,44.56,1460.33,Two year,Electronic check,1,6,0,0
CUST100457,28.0,Male,14,31.65,472.79,Month-to-month,Electronic check,1,2,0,1
CUST100458,34.0,Male,7,81.21,557.57,One year,Bank transfer,1,7,0,1
CUST100459,25.0,Female,5,77.11,415.68,One year,Electronic check,2,8,0,1
CUST100460,70.0,Male,27,91.15,2611.68,Two year,Bank transfer,0,7,1,0
CUST100461,42.0,Male,0,79.95,79.95,Two year,Bank transfer,0,8,1,0
CUST100462,32.0,Female,39,83.18,3352.76,Two year,Bank transfer,0,8,0,0
CUST100463,45.0,Male,2,39.1,68.53,Month-to-month,Credit card,1,4,1,1
CUST100464,40.0,Female,5,52.3,239.98,Month-to-month,Electronic check,1,4,0,1
CUST100465,39.0,Male,12,66.17,688.2,One year,Bank transfer,2,8,1,0
CUST100466,51.0,Female,16,31.55,430.18,One year,Credit card,4,1,2,0
CUST100467,53.0,Female,11,39.8,389.46,Month-to-month,Credit card,3,2,4,0
CUST100468,35.0,Female,9,92.87,894.44,Month-to-month,Electronic check,1,8,0,1
CUST100469,34.0,Female,72,41.84,2741.26,One year,Electronic check,0,4,0,0
CUST100470,38.0,Male,25,75.28,2056.16,Two year,Electronic check,1,7,2,0
CUST100471,18.0,Male,1,38.51,38.48,Month-to-month,Bank transfer,4,2,0,1
CUST100472,21.0,Female,13,69.54,822.04,Two year,Bank transfer,0,6,1,0
CUST100473,61.0,Female,50,27.08,1319.18,One year,Electronic check,0,2,0,0
CUST100474,65.0,Male,9,30.86,251.29,Month-to-month,Mailed check,1,4,0,1
CUST100475,39.0,Male,2,76.78,168.3,One year,Bank transfer,0,7,1,0
CUST100476,50.0,Male,34,32.78,1183.42,One year,Mailed check,2,2,0,1
CUST100477,46.0,Male,22,37.47,706.1,One year,Credit card,4,3,2,0
CUST100478,80.0,Male,20,32.11,698.04,One year,Credit card,4,1,0,0
CUST100479,58.0,Female,1,57.64,59.38,Month-to-month,Electronic check,1,5,1,1
CUST100480,40.0,Male,4,63.45,,Two year,Bank transfer,4,7,0,1
CUST100481,29.0,Male,23,34.55,808.68,Two year,Electronic check,0,4,0,0
CUST100482,20.0,Female,6,56.97,345.83,Month-to-month,Bank transfer,2,6,2,1
CUST100483,45.0,Female,17,77.14,1186.4,Month-to-month,Credit card,2,5,0,1
CUST100484,31.0,Female,19,31.78,627.74,One year,Credit card,3,1,0,0
CUST100485,22.0,Female,8,75.51,526.62,Month-to-month,Mailed check,1,7,0,1
CUST100486,33.0,Male,71,80.55,5560.98,Two year,Electronic check,2,8,0,0
CUST100487,27.0,Female,44,72.02,2701.41,Month-to-month,Electronic check,4,7,0,1
CUST100488,66.0,Female,31,51.34,1738.26,One year,Mailed check,1,3,1,0
CUST100489,54.0,Male,2,38.08,79.05,Month-to-month,Electronic check,2,3,2,0
CUST100490,42.0,Female,3,46.62,124.44,Month-to-month,Mailed check,0,3,3,1
CUST100491,63.0,Female,16,39.21,586.84,Two year,Electronic check,3,3,0,0
CUST100492,43.0,Male,4,65.52,233.29,Month-to-month,Electronic check,2,4,0,1
CUST100493,30.0,Male,72,79.94,5995.43,Two year,Electronic check,1,7,0,0
CUST100494,63.0,Male,4,59.96,207.4,One year,Credit card,2,4,0,0
CUST100495,50.0,Male,16,29.32,497.31,One year,Bank transfer,4,2,1,1
CUST100496,27.0,Male,11,74.47,889.25,Month-to-month,Electronic check,1,6,1,1
CUST100497,39.0,Female,24,31.5,770.48,Two year,Electronic check,0,2,1,0
CUST100498,30.0,Male,3,66.88,181.23,Two year,Mailed check,0,6,1,0
CUST100499,23.0,Female,14,39.08,514.31,Two year,Electronic check,1,1,1,0
CUST100500,55.0,Female,8,73.66,571.19,Month-to-month,Mailed check,1,8,1,1
CUST100501,69.0,Female,52,35.63,1854.9,Two year,Credit card,1,2,2,0
CUST100502,22.0,Female,1,29.5,30.01,Month-to-month,Bank transfer,1,1,0,1
CUST100503,50.0,Male,59,86.16,5025.25,Two year,Bank transfer,0,8,1,0
CUST100504,33.0,Male,43,22.39,902.91,Two year,Mailed check,1,1,0,0
CUST100505,35.0,Female,8,42.69,366.36,Month-to-month,Credit card,2,1,0,0
CUST100506,34.0,Female,37,31.64,1018.9,Two year,Credit card,1,3,0,0
CUST100507,30.0,Female,1,69.67,67.34,Month-to-month,Mailed check,2,5,1,1
CUST100508,43.0,Male,72,67.72,5089.85,Two year,Electronic check,1,5,0,0
CUST100509,30.0,Female,18,65.21,1015.58,One year,Mailed check,3,4,2,0
CUST100510,46.0,Male,9,15.0,138.56,Two year,Electronic check,1,1,1,0
CUST100511,41.0,Female,11,35.05,406.73,Month-to-month,Bank transfer,0,3,2,0
CUST100512,39.0,Female,2,45.94,93.28,One year,Mailed check,2,2,0,0
CUST100513,29.0,Male,72,18.98,1166.0,One year,Electronic check,2,2,2,0
CUST100514,34.0,Female,1,37.15,33.25,Month-to-month,Electronic check,1,4,1,1
CUST100515,53.0,Male,26,46.09,1121.08,Month-to-month,Mailed check,2,4,0,0
CUST100516,49.0,Male,14,27.54,350.25,Two year,Credit card,3,1,0,1
CUST100517,28.0,Female,71,94.74,7336.39,Month-to-month,Bank transfer,2,8,1,0
CUST100518,43.0,Female,7,24.52,173.85,Month-to-month,Bank transfer,2,1,0,0
CUST100519,53.0,Female,18,77.13,1283.16,One year,Electronic check,2,8,3,1
CUST100520,19.0,Female,16,36.49,631.96,Two year,Bank transfer,1,2,1,0
CUST100521,50.0,Male,29,37.76,1133.53,Month-to-month,Mailed check,0,2,0,0
CUST100522,33.0,Female,2,37.53,69.14,Month-to-month,Bank transfer,1,2,1,1
CUST100523,50.0,Female,5,32.58,153.89,Month-to-month,Electronic check,2,2,1,1
CUST100524,31.0,Male,6,42.36,228.71,Month-to-month,Mailed check,2,5,0,0
CUST100525,18.0,Female,32,18.66,652.51,Month-to-month,Electronic check,0,1,0,0
CUST100526,19.0,Male,5,37.36,182.94,Month-to-month,Electronic check,2,1,3,1
CUST100527,43.0,Female,20,35.5,762.55,Two year,Credit card,2,2,0,0
CUST100528,46.0,Male,6,39.42,221.53,One year,Electronic check,3,3,0,1
CUST100529,29.0,Male,47,42.95,2150.29,One year,Electronic check,2,2,0,0
CUST100530,51.0,Male,68,56.96,3344.47,Month-to-month,Mailed check,2,6,2,1
CUST100531,19.0,Female,18,72.2,1423.74,Two year,Credit card,0,7,0,1
CUST100532,41.0,Male,10,75.1,809.58,Month-to-month,Mailed check,2,7,0,0
CUST100533,25.0,Male,6,46.47,262.31,One year,Bank transfer,2,4,0,0
CUST100534,33.0,Female,1,66.81,69.73,Month-to-month,Credit card,0,6,1,1
CUST100535,43.0,Female,8,40.5,336.33,Month-to-month,Electronic check,2,3,1,1
CUST100536,30.0,Male,25,38.81,1043.32,One year,Mailed check,2,4,0,0
CUST100537,37.0,Male,18,75.45,1258.71,Two year,Mailed check,0,7,0,0
CUST100538,56.0,Male,69,31.37,2091.76,Month-to-month,Credit card,2,3,0,0
CUST100539,34.0,Male,12,51.32,656.64,One year,Electronic check,0,4,2,1
CUST100540,54.0,Female,28,44.99,1315.96,Month-to-month,,1,2,0,0
CUST100541,26.0,Female,16,79.75,1210.12,Two year,Bank transfer,1,8,1,0
CUST100542,49.0,Female,17,24.63,444.43,Two year,Bank transfer,2,2,0,0
CUST100543,62.0,Male,7,40.98,247.2,Month-to-month,Mailed check,3,3,0,1
CUST100544,18.0,Female,15,43.34,679.69,One year,Mailed check,2,4,0,0
CUST100545,31.0,Female,15,62.76,848.85,Two year,Electronic check,3,5,2,1
CUST100546,50.0,Female,29,40.82,1090.89,One year,Mailed check,0,3,0,1
CUST100547,39.0,Female,68,95.68,6332.55,One year,Mailed check,2,8,0,0
CUST100548,47.0,Female,10,51.3,493.73,Month-to-month,Credit card,1,3,0,0
CUST100549,34.0,Female,1,80.78,79.18,One year,Electronic check,0,8,0,0
CUST100550,43.0,Male,16,71.72,1131.68,Month-to-month,Credit card,2,6,1,1
CUST100551,40.0,Female,19,22.85,405.01,Two year,Bank transfer,2,1,1,0
CUST100552,58.0,Female,4,42.27,151.12,Month-to-month,Electronic check,3,3,0,1
CUST100553,46.0,Female,34,55.11,1952.66,Month-to-month,Bank transfer,1,5,0,1
CUST100554,47.0,Male,72,40.13,2744.87,Two year,Electronic check,1,2,1,0
CUST100555,36.0,Female,70,61.46,4200.93,One year,Credit card,1,4,0,0
CUST100556,35.0,Female,5,32.39,163.76,Month-to-month,Credit card,2,1,1,1
CUST100557,36.0,Male,50,57.38,3091.09,Two year,Electronic check,1,4,1,0
CUST100558,48.0,Male,29,41.38,1232.29,Two year,Electronic check,1,2,1,0
CUST100559,36.0,Female,15,46.41,599.64,Two year,Mailed check,0,3,0,0
CUST100560,46.0,Female,19,56.89,1145.38,Two year,Mailed check,1,6,0,0
CUST100561,71.0,Female,45,71.61,3536.12,Two year,Mailed check,2,5,0,0
CUST100562,54.0,Male,16,40.44,626.41,Month-to-month,Electronic check,1,1,2,1
CUST100563,37.0,Female,11,56.13,674.48,Month-to-month,Bank transfer,3,5,0,1
CUST100564,59.0,Male,16,79.03,1247.83,Two year,Electronic check,1,8,0,0
CUST100565,36.0,Male,21,78.9,1598.75,One year,Credit card,3,7,1,1
CUST100566,18.0,Male,5,62.41,291.1,Month-to-month,Credit card,2,5,0,1
CUST100567,28.0,Male,55,56.38,3145.52,Two year,Mailed check,0,5,1,0
CUST100568,18.0,Male,27,48.0,1176.06,One year,Credit card,2,5,0,1
CUST100569,37.0,Male,24,36.45,766.53,Two year,Electronic check,0,2,0,0
CUST100570,42.0,Male,3,62.41,160.42,Month-to-month,Electronic check,2,5,1,1
CUST100571,65.0,Male,22,71.81,1458.32,One year,Bank transfer,5,6,1,1
CUST100572,47.0,Female,3,60.79,173.06,Two year,Mailed check,1,5,0,0
CUST100573,39.0,Male,2,31.83,62.9,Month-to-month,Bank transfer,1,2,1,1
CUST100574,54.0,Male,18,89.95,1494.73,Month-to-month,Credit card,1,8,0,1
CUST100575,18.0,Female,12,50.53,664.58,One year,,0,4,0,0
CUST100576,45.0,Male,21,30.28,586.88,Two year,Bank transfer,0,2,0,0
CUST100577,53.0,Female,2,72.55,139.33,One year,Bank transfer,3,7,1,1
CUST100578,21.0,Male,14,60.03,736.06,Two year,Electronic check,1,7,1,0
CUST100579,58.0,Male,5,64.54,295.32,One year,Electronic check,0,6,1,1
CUST100580,47.0,Female,72,87.51,5431.74,One year,Bank transfer,0,8,1,0
CUST100581,36.0,Female,20,68.72,1360.49,Two year,Mailed check,3,6,0,0
CUST100582,51.0,Female,28,54.17,1574.04,Two year,Mailed check,0,3,0,0
CUST100583,74.0,Female,9,31.9,258.08,Month-to-month,Electronic check,2,2,2,1
CUST100584,45.0,Female,2,53.9,101.55,Month-to-month,Bank transfer,4,4,1,1
CUST100585,45.0,Male,72,48.34,2972.87,Two year,Electronic check,0,3,0,0
CUST100586,36.0,Male,8,60.74,515.02,One year,Bank transfer,0,3,0,1
CUST100587,30.0,Male,13,27.16,368.97,Two year,Electronic check,1,1,0,0
CUST100588,54.0,Male,25,49.65,1074.69,Two year,Electronic check,4,5,1,0
CUST100589,30.0,Female,1,48.78,45.91,Month-to-month,Electronic check,2,3,0,1
CUST100590,43.0,Female,40,56.93,2479.46,Two year,Electronic check,1,3,2,0
CUST100591,35.0,Male,18,63.42,1082.21,One year,Credit card,5,6,0,0
CUST100592,49.0,Female,8,56.73,445.47,Month-to-month,Electronic check,0,4,0,0
CUST100593,47.0,Female,2,51.83,97.32,One year,Electronic check,1,3,3,1
CUST100594,57.0,Male,4,90.14,360.21,Month-to-month,Mailed check,3,8,0,1
CUST100595,35.0,Male,54,75.0,4432.88,Two year,Mailed check,0,7,0,0
CUST100596,38.0,Male,28,44.41,1367.05,One year,Electronic check,1,4,0,0
CUST100597,28.0,Male,7,57.35,418.98,Month-to-month,Electronic check,2,5,0,1
CUST100598,36.0,Male,2,77.67,147.74,Month-to-month,Credit card,3,7,1,0
CUST100599,47.0,Female,28,73.27,1997.42,One year,Bank transfer,1,6,0,0
CUST100600,53.0,Male,20,84.67,1590.41,Month-to-month,Mailed check,3,8,1,1
CUST100601,29.0,Male,12,70.96,933.6,Month-to-month,Mailed check,0,7,1,0
CUST100602,54.0,Female,11,30.44,343.86,Two year,Electronic check,1,1,0,0
CUST100603,61.0,Female,6,32.88,189.83,Month-to-month,Electronic check,2,1,0,1
CUST100604,48.0,Female,27,61.04,1405.86,One year,Bank transfer,0,5,2,0
CUST100605,68.0,Male,72,51.31,3620.88,One year,Credit card,2,5,0,0
CUST100606,31.0,Male,5,72.55,397.57,Month-to-month,Electronic check,2,7,1,1
CUST100607,25.0,Female,22,73.58,1587.62,Month-to-month,Credit card,0,6,4,1
CUST100608,18.0,Male,13,70.94,825.95,Two year,Electronic check,3,8,0,0
CUST100609,63.0,Male,14,49.25,589.88,Two year,Electronic check,1,6,0,0
CUST100610,51.0,Female,7,94.06,618.04,Month-to-month,Electronic check,2,8,0,0
CUST100611,41.0,Female,42,38.09,1727.05,One year,Electronic check,2,2,1,0
CUST100612,46.0,Male,16,46.85,823.91,Two year,Credit card,1,3,2,1
CUST100613,26.0,Male,19,33.39,689.19,Two year,Mailed check,1,3,0,0
CUST100614,76.0,Male,9,87.9,816.7,One year,Electronic check,0,8,0,0
CUST100615,44.0,Male,5,44.2,218.69,Month-to-month,Credit card,0,3,0,0
CUST100616,44.0,Male,2,37.33,74.49,Month-to-month,Credit card,2,4,0,1
CUST100617,52.0,Male,30,45.39,1340.93,One year,Bank transfer,1,2,0,0
CUST100618,49.0,Male,5,75.27,386.42,Month-to-month,Credit card,1,7,1,1
CUST100619,45.0,Female,28,38.83,1038.01,One year,Electronic check,0,3,0,0
CUST100620,31.0,Female,12,46.98,573.51,Two year,Credit card,0,4,0,0
CUST100621,49.0,Female,13,65.88,754.01,One year,Bank transfer,2,8,1,0
CUST100622,68.0,Male,15,86.75,1192.5,Two year,Credit card,1,8,0,1
CUST100623,61.0,Male,11,52.09,606.8,One year,Credit card,0,4,3,0
CUST100624,64.0,Male,3,24.45,78.92,Month-to-month,Electronic check,3,1,0,0
CUST100625,35.0,Male,9,60.23,533.8,One year,Credit card,1,4,0,1
CUST100626,28.0,Male,26,46.93,1046.8,Month-to-month,Electronic check,1,5,1,1
CUST100627,40.0,Female,26,61.23,1722.11,Two year,Electronic check,0,6,0,0
